VIB,1771429,unbalanced,-0.8770,0.0264,0.6113
VIB,1771443,unbalanced,-1.0850,0.0645,0.8428
VIB,1771458,unbalanced,-0.7354,-0.1533,-0.2168
VIB,1771472,unbalanced,-1.0615,0.1631,1.6709
VIB,1771487,unbalanced,-0.9658,-0.0420,-0.1943
VIB,1771501,unbalanced,-0.6924,0.0186,1.1260
VIB,1771515,unbalanced,-0.8887,0.1562,0.9297
VIB,1771530,unbalanced,-0.7500,0.0605,0.7285
VIB,1771544,unbalanced,-0.7773,0.0186,0.4492
VIB,1771559,unbalanced,-0.8076,0.0527,0.7441
VIB,1771573,unbalanced,-0.8232,0.0527,0.8008
VIB,1771587,unbalanced,-0.8154,0.0303,0.6494
VIB,1771602,unbalanced,-0.8232,0.0029,0.5439
VIB,1771616,unbalanced,-0.8506,0.0410,0.7139
VIB,1771630,unbalanced,-0.7500,0.0342,0.6650
VIB,1771645,unbalanced,-0.8506,-0.0195,0.3994
VIB,1771659,unbalanced,-0.5000,0.2090,1.9287
VIB,1771673,unbalanced,-1.0967,0.1787,1.8076
VIB,1771688,unbalanced,-0.3047,-0.1494,-0.5352
VIB,1771702,unbalanced,-0.8926,0.0566,0.0215
VIB,1771717,unbalanced,-0.8467,-0.0156,0.6455
VIB,1771731,unbalanced,-0.8545,0.0449,0.9561
VIB,1771745,unbalanced,-0.7773,0.0869,0.9521
VIB,1771760,unbalanced,-0.9463,-0.0117,0.3955
VIB,1771774,unbalanced,-0.8271,0.0605,0.7441
VIB,1771789,unbalanced,-0.8115,0.0410,0.7969
VIB,1771803,unbalanced,-0.8193,0.0225,0.6611
VIB,1771817,unbalanced,-0.8691,0.0947,0.6074
VIB,1771832,unbalanced,-1.0352,0.0107,0.5508
VIB,1771846,unbalanced,-1.0459,0.0146,0.6758
VIB,1771860,unbalanced,-0.6885,-0.1416,-0.6748
VIB,1771875,unbalanced,-0.7080,0.1562,1.6445
VIB,1771889,unbalanced,-0.6924,0.0449,0.7100
VIB,1771904,unbalanced,-0.7852,-0.0352,0.7559
VIB,1771918,unbalanced,-0.8467,0.0566,0.7021
VIB,1771932,unbalanced,-0.8350,-0.0078,0.5625
VIB,1771947,unbalanced,-0.8350,0.0410,0.5850
VIB,1771961,unbalanced,-0.8232,0.0146,0.5625
VIB,1771975,unbalanced,-0.8232,0.0186,0.5703
VIB,1771990,unbalanced,-0.8271,0.0107,0.5625
VIB,1772004,both,-0.8389,0.0264,0.6348
VIB,1772019,both,-0.6807,0.0264,0.6680
VIB,1772033,both,-0.7383,-0.0156,0.4834
VIB,1772047,both,-0.5313,0.0830,0.5508
VIB,1772061,both,-0.8428,0.2627,1.9023
VIB,1772075,both,-0.9268,-0.1572,-0.2129
VIB,1772089,both,-0.9580,-0.1455,-0.3340
VIB,1772103,both,-0.2461,0.1143,0.9482
VIB,1772116,both,-0.7461,0.1250,0.4229
VIB,1772130,both,-1.2998,-0.0654,0.7588
VIB,1772144,both,-0.4814,0.0449,0.9941
VIB,1772158,both,-0.4893,0.1182,0.4111
VIB,1772172,both,-1.3887,-0.1113,0.5625
VIB,1772186,both,-0.6924,0.0566,0.7891
VIB,1772199,both,-1.0039,0.0801,0.4375
VIB,1772213,both,-1.3428,-0.1416,0.6611
VIB,1772227,both,-0.2080,0.1865,0.7061
VIB,1772241,both,-1.0391,0.0801,0.3164
VIB,1772255,both,-1.1309,-0.0732,0.4639
VIB,1772269,both,-0.2813,0.2666,1.9990
VIB,1772282,both,-1.3232,-0.0352,0.2441
VIB,1772296,both,-0.6465,-0.0273,0.2373
VIB,1772310,both,-0.3193,0.1445,0.6533
VIB,1772324,both,-1.1963,-0.0498,0.6113
VIB,1772338,both,-0.1885,0.0762,0.7402
VIB,1772352,both,-0.6270,0.1221,0.6191
VIB,1772365,both,-1.1543,-0.0957,0.5059
VIB,1772379,both,-0.2236,0.1943,0.8311
VIB,1772393,both,-1.4385,-0.0996,0.2822
VIB,1772407,both,-0.7578,-0.0771,0.5889
